"country","year","good","gamma","qType","P","pType","taste"
"Italy",20132019,"light_sour",6.12674015808738,805897.71,68.6320503034522,64.7676017344682,0.187981820354912
"Italy",20132019,"light_sweet",6.12674015808738,1385134.929,68.6320503034522,71.3000636914847,0.582116292212262
"Italy",20132019,"medium_sour",6.12674015808738,593554.511,68.6320503034522,67.1709408017624,0.173078737048118
"Italy",20132019,"medium_sweet",6.12674015808738,120487.97,68.6320503034522,69.8379729528184,0.0445996203554825
"Netherlands",2013,"heavy_sour",131.05,5328,108.521221584653,106.751565315315,0.000355130381849535
"Netherlands",2013,"light_sour",131.05,62936,108.521221584653,106.722325695945,0.00404698499826731
"Netherlands",2013,"light_sweet",131.05,172051.1,108.521221584653,110.169799786226,0.713401255755387
"Netherlands",2013,"medium_sour",131.05,125314.9,108.521221584653,106.68860095647,0.00773120434425255
"Netherlands",2013,"medium_sweet",131.05,29447,108.521221584653,110.852834923761,0.274465424520244
"Netherlands",2014,"heavy_sour",131.05,5007,99.539017467035,93.6253485120831,1.11516559037105e-06
"Netherlands",2014,"light_sour",131.05,81387,99.539017467035,96.1060348704338,0.000558058170914415
"Netherlands",2014,"light_sweet",131.05,182719.2,99.539017467035,100.666617087859,0.545225417773444
"Netherlands",2014,"medium_sour",131.05,97745.8,99.539017467035,100.993599612464,0.446126326957414
"Netherlands",2014,"medium_sweet",131.05,41453,99.539017467035,98.5932837189106,0.00808908193263739
"Netherlands",2015,"heavy_sour",131.05,2749,51.6491151719549,45.0837213532193,3.23789518849362e-12
"Netherlands",2015,"light_sour",131.05,78576,51.6491151719549,49.9548203013643,6.39230120156319e-05
"Netherlands",2015,"light_sweet",131.05,184035.5,51.6491151719549,52.8896509640803,0.265724056689067
"Netherlands",2015,"medium_sour",131.05,128039.5,51.6491151719549,50.2998284904268,0.000256704365044202
"Netherlands",2015,"medium_sweet",131.05,42470,51.6491151719549,53.9010235460325,0.733955315930636
"Netherlands",2016,"heavy_sour",131.05,878,41.6133641517074,37.7598861047836,9.45349605152426e-10
"Netherlands",2016,"light_sour",131.05,70421,41.6133641517074,41.4455010579231,0.0151475576412892
"Netherlands",2016,"light_sweet",131.05,170136.6,41.6133641517074,42.4947280126675,0.969023806330586
"Netherlands",2016,"medium_sour",131.05,187797.4,41.6133641517074,40.8832678620684,0.00674479332898446
"Netherlands",2016,"medium_sweet",131.05,15307,41.6133641517074,41.7676971320311,0.00908384175379084
"Netherlands",2017,"heavy_sour",131.05,5848,52.5984952118476,57.752019493844,0.984652637905267
"Netherlands",2017,"light_sour",131.05,111472,52.5984952118476,50.6335313800775,6.11915690367756e-07
"Netherlands",2017,"light_sweet",131.05,139276.6,52.5984952118476,53.8588947245984,0.00250070571192475
"Netherlands",2017,"medium_sour",131.05,154726.4,52.5984952118476,52.344482408949,6.61446156255108e-05
"Netherlands",2017,"medium_sweet",131.05,19010,52.5984952118476,55.3685618095739,0.0127798998514925
"Netherlands",2018,"heavy_sour",131.05,12156,70.0038311762391,62.2393739717012,1.23756588770348e-11
"Netherlands",2018,"light_sour",131.05,76001,70.0038311762391,68.6380727885159,2.87213127268164e-05
"Netherlands",2018,"light_sweet",131.05,186262.7,70.0038311762391,70.7437641674903,0.00369224863754278
"Netherlands",2018,"medium_sour",131.05,127813.3,70.0038311762391,69.4265623217615,0.000215796857877613
"Netherlands",2018,"medium_sweet",131.05,27280,70.0038311762391,74.9211502932551,0.996063233179477
"Netherlands",2019,"heavy_sour",131.05,12211,64.0022263021537,63.0597600524118,0.000572241845576127
"Netherlands",2019,"light_sour",131.05,72563,64.0022263021537,62.3069473423095,0.000704705718275843
"Netherlands",2019,"light_sweet",131.05,217253.3,64.0022263021537,64.4740273956713,0.18626531631836
"Netherlands",2019,"medium_sour",131.05,117905.7,64.0022263021537,63.6474933272946,0.0186364146227124
"Netherlands",2019,"medium_sweet",131.05,35140,64.0022263021537,66.1037538417758,0.793821321495076
"Netherlands",2020,"light_sour",131.05,78156,42.3833316032309,39.9015153027279,9.75116557876673e-10
"Netherlands",2020,"light_sweet",131.05,276975,42.3833316032309,42.8121107681199,3.51304409974663e-05
"Netherlands",2020,"medium_sweet",131.05,43578,42.3833316032309,46.9553017577677,0.999939286417229
"Netherlands",2020,"heavy_sour",131.05,1406,42.3833316032309,38.1444167852063,4.79678146317838e-14
"Netherlands",2020,"medium_sour",131.05,17044,42.3833316032309,35.3349266604084,2.57137837230482e-17
"Netherlands",2020,"heavy_sweet",131.05,928,42.3833316032309,44.6067564655172,2.55821666087909e-05
"Netherlands",2021,"light_sweet",131.05,296637,67.3759451474296,66.2515908669519,0.000112012058565192
"Netherlands",2021,"medium_sweet",131.05,42347,67.3759451474296,68.5966942168276,0.00152622358278525
"Netherlands",2021,"medium_sour",131.05,12631,67.3759451474296,70.5460137756314,0.0179068402109127
"Netherlands",2021,"light_sour",131.05,70123,67.3759451474296,70.7582293969168,0.147364732754577
"Netherlands",2021,"heavy_sour",131.05,659,67.3759451474296,74.2894081942337,0.818687873192085
"Netherlands",2021,"heavy_sweet",131.05,8,67.3759451474296,74.5,0.0144023182010749
"Netherlands",2022,"light_sweet",131.05,293560,98.133127301324,99.5055251396648,0.00433185020344821
"Netherlands",2022,"medium_sweet",131.05,56503,98.133127301324,105.033367962763,0.995668087720258
"Netherlands",2022,"heavy_sweet",131.05,4835,98.133127301324,89.8853278179938,1.16524192723116e-10
"Netherlands",2022,"medium_sour",131.05,47933,98.133127301324,92.6332889658482,5.97809052067056e-08
"Netherlands",2022,"light_sour",131.05,61304,98.133127301324,90.1521872960981,2.17886471120169e-09
"Netherlands",2023,"medium_sweet",131.05,123165,87.477163397158,88.5775790200138,0.40125162514671
"Netherlands",2023,"light_sweet",131.05,416969,87.477163397158,88.0146125970995,0.589050623906335
"Netherlands",2023,"heavy_sour",131.05,3644,87.477163397158,84.4161086717892,2.16651843547318e-05
"Netherlands",2023,"light_sour",131.05,32649,87.477163397158,84.9994275475512,0.000478609704887084
"Netherlands",2023,"medium_sour",131.05,73110,87.477163397158,83.9221072356723,0.000201428591443794
"Netherlands",2023,"heavy_sweet",131.05,23296,87.477163397158,87.1478318166209,0.00899604746626987
"Netherlands",20132019,"heavy_sour",131.05,44177,68.8148827598994,69.2437503678384,9.71212034465455e-06
"Netherlands",20132019,"light_sour",131.05,553356,68.8148827598994,66.4387915555266,5.3903154951648e-07
"Netherlands",20132019,"light_sweet",131.05,1251735,68.8148827598994,71.0992697000564,0.00880403047685192
"Netherlands",20132019,"medium_sour",131.05,939343,68.8148827598994,65.8296505770523,2.73659717735901e-07
"Netherlands",20132019,"medium_sweet",131.05,210107,68.8148827598994,74.7194366679835,0.991185444711536
"Portugal",2013,"light_sour",10.9001757805813,10042.96,109.582776912307,108.337915017087,0.110268594392453
"Portugal",2013,"light_sweet",10.9001757805813,29351.909,109.582776912307,110.242404471886,0.389691747405118
"Portugal",2013,"medium_sour",10.9001757805813,4696.465,109.582776912307,107.500712770137,0.0473845862111252
"Portugal",2013,"medium_sweet",10.9001757805813,36107.828,109.582776912307,109.663621195936,0.452655071991303
"Portugal",2014,"light_sour",10.9001757805813,6499.666,100.726526541712,97.1761855147634,0.0574419615746942
"Portugal",2014,"light_sweet",10.9001757805813,29270.492,100.726526541712,102.386488242152,0.45710371354936
"Portugal",2014,"medium_sour",10.9001757805813,8570.129,100.726526541712,98.2178324270265,0.085074385711863
"Portugal",2014,"medium_sweet",10.9001757805813,31069.788,100.726526541712,100.597396834507,0.400379939164082
"Portugal",2015,"light_sour",10.9001757805813,9155.266,53.5210922443445,54.5808628607842,0.121843283854505
"Portugal",2015,"light_sweet",10.9001757805813,38398.159,53.5210922443445,53.9649165732138,0.451559824324364
"Portugal",2015,"medium_sour",10.9001757805813,13754.927,53.5210922443445,50.6082231479673,0.080325362989186
"Portugal",2015,"medium_sweet",10.9001757805813,29388.753,53.5210922443445,53.9743875148428,0.346271528831944
"Portugal",2016,"light_sour",10.9001757805813,19227.98,42.5449569526704,41.6199689202922,0.145140361807774
"Portugal",2016,"light_sweet",10.9001757805813,33285.008,42.5449569526704,42.5283815464308,0.317918124267032
"Portugal",2016,"medium_sour",10.9001757805813,20074.288,42.5449569526704,44.1882636136335,0.291042072305178
"Portugal",2016,"medium_sweet",10.9001757805813,29177.573,42.5449569526704,42.0428299502498,0.245899441620015
"Portugal",2017,"light_sour",10.9001757805813,19679.74,53.2499110768455,52.409412421099,0.180895065285846
"Portugal",2017,"light_sweet",10.9001757805813,37128.6631,53.2499110768455,53.8788628239081,0.46133701853207
"Portugal",2017,"medium_sour",10.9001757805813,18624.2729,53.2499110768455,53.026084792819,0.194474444449903
"Portugal",2017,"medium_sweet",10.9001757805813,15468.845,53.2499110768455,53.0790682820857,0.163293471732181
"Portugal",2018,"light_sour",10.9001757805813,14338.703,71.2027286497459,69.3410568584899,0.126123813724804
"Portugal",2018,"light_sweet",10.9001757805813,37104.8728,71.2027286497459,71.014262202241,0.423244019157214
"Portugal",2018,"medium_sour",10.9001757805813,13231.0072,71.2027286497459,70.3870619917734,0.137011565493317
"Portugal",2018,"medium_sweet",10.9001757805813,18653.664,71.2027286497459,73.5871971318878,0.313620601624664
"Portugal",2019,"light_sour",10.9001757805813,8160.513,65.782459087856,61.5434139986052,0.0504495426241074
"Portugal",2019,"light_sweet",10.9001757805813,38643.7313,65.782459087856,66.7025234180738,0.57450839746791
"Portugal",2019,"medium_sour",10.9001757805813,11391.6817,65.782459087856,65.3519767849553,0.135510539296112
"Portugal",2019,"medium_sweet",10.9001757805813,18081.487,65.782459087856,66.0004710895735,0.239531520611871
"Portugal",2020,"medium_sweet",10.9001757805813,30442.091,48.2635748598535,48.3893732444989,0.368283011414654
"Portugal",2020,"light_sweet",10.9001757805813,37808.866,48.2635748598535,49.5862735676336,0.59699102355947
"Portugal",2020,"light_sour",10.9001757805813,10300.773,48.2635748598535,43.0368502175516,0.0347259650258764
"Portugal",2021,"light_sweet",10.9001757805813,21384.951,70.1196518269538,70.4648400194136,0.323598099014373
"Portugal",2021,"medium_sweet",10.9001757805813,45123.749,70.1196518269538,70.3590319273782,0.671721516480154
"Portugal",2021,"light_sour",10.9001757805813,1792.397,70.1196518269538,59.9748233382448,0.00468038450547382
"Portugal",2022,"light_sweet",10.9001757805813,29148.205,107.397521857077,105.460293534405,0.339872058484794
"Portugal",2022,"medium_sweet",10.9001757805813,40309.64,107.397521857077,108.798346282229,0.660127941515206
"Portugal",2023,"light_sweet",10.9001757805813,32152.022,84.9315057917059,85.9660382158547,0.548649628171904
"Portugal",2023,"medium_sweet",10.9001757805813,34216.593,84.9315057917059,83.9593952937103,0.451350371828096
"Portugal",2024,"medium_sweet",10.9001757805813,2876.231,81.7846677896472,81.3101146587322,0.494245666190707
"Portugal",2024,"light_sweet",10.9001757805813,2574.442,81.7846677896472,82.3148504180712,0.505754333809293
"Portugal",20132019,"light_sour",10.9001757805813,87104.828,69.0961204859572,63.6877051637138,0.0483137407640332
"Portugal",20132019,"light_sweet",10.9001757805813,243182.8352,69.0961204859572,69.6327870594709,0.356806128956671
"Portugal",20132019,"medium_sour",10.9001757805813,90342.7708,69.0961204859572,61.9098356235051,0.0368038992159766
"Portugal",20132019,"medium_sweet",10.9001757805813,177947.938,69.0961204859572,74.6585332053693,0.558076231063319
"Spain",2013,"heavy_sour",3.53829028023707,84764.235,106.858909958996,99.4812599205313,0.16175976815167
"Spain",2013,"light_sour",3.53829028023707,78359.183,106.858909958996,108.015233415591,0.200087273370986
"Spain",2013,"light_sweet",3.53829028023707,125363.0298,106.858909958996,110.446026699332,0.346335439849253
"Spain",2013,"medium_sour",3.53829028023707,65145.6382,106.858909958996,107.246339734223,0.16219492432642
"Spain",2013,"medium_sweet",3.53829028023707,50725.235,106.858909958996,108.038226673568,0.129622594301672
"Spain",2014,"heavy_sour",3.53829028023707,89340.415,97.0736454863451,85.4714215621228,0.134080673089073
"Spain",2014,"light_sour",3.53829028023707,77034.766,97.0736454863451,97.9539489352119,0.187273092995744
"Spain",2014,"light_sweet",3.53829028023707,137346.6026,97.0736454863451,101.171386459908,0.374342472293595
"Spain",2014,"medium_sour",3.53829028023707,44544.8564,97.0736454863451,104.529426890239,0.136277692834613
"Spain",2014,"medium_sweet",3.53829028023707,68632.664,97.0736454863451,98.1490229054783,0.168026068786975
"Spain",2015,"heavy_sour",3.53829028023707,94587.267,49.4339309931809,40.8479092117124,0.104036496660949
"Spain",2015,"light_sour",3.53829028023707,71887.051,49.4339309931809,51.2850353814069,0.176872568579105
"Spain",2015,"light_sweet",3.53829028023707,152894.774,49.4339309931809,53.0731289023652,0.42468457158606
"Spain",2015,"medium_sour",3.53829028023707,53590.898,49.4339309931809,50.35020497324,0.123546934528118
"Spain",2015,"medium_sweet",3.53829028023707,73689.724,49.4339309931809,50.4318939096583,0.170859428645767
"Spain",2016,"heavy_sour",3.53829028023707,86634.681,40.0145091769484,33.8855035433212,0.107814153487276
"Spain",2016,"light_sour",3.53829028023707,89735.723,40.0145091769484,41.8198373461592,0.235091685253645
"Spain",2016,"light_sweet",3.53829028023707,133041.4197,40.0145091769484,43.0337733535175,0.385682045159346
"Spain",2016,"medium_sour",3.53829028023707,68777.4853,40.0145091769484,39.8063684075986,0.15131898131519
"Spain",2016,"medium_sweet",3.53829028023707,55195.715,40.0145091769484,39.6813352268378,0.120093134784543
"Spain",2017,"heavy_sour",3.53829028023707,82419.144,51.7632997969619,45.6049346981813,0.113204587390118
"Spain",2017,"light_sour",3.53829028023707,75375.013,51.7632997969619,52.5820504999449,0.171324916256406
"Spain",2017,"light_sweet",3.53829028023707,165889.3734,51.7632997969619,54.9793918806857,0.44149067590176
"Spain",2017,"medium_sour",3.53829028023707,58515.1946,51.7632997969619,49.2065900264476,0.105174052427638
"Spain",2017,"medium_sweet",3.53829028023707,74185.573,51.7632997969619,52.5982964369636,0.168805768024078
"Spain",2018,"heavy_sour",3.53829028023707,79537.611,68.9653769544099,61.6200340741941,0.112783740859041
"Spain",2018,"light_sour",3.53829028023707,82515.643,68.9653769544099,71.4869448451125,0.197900530306266
"Spain",2018,"light_sweet",3.53829028023707,184692.3439,68.9653769544099,72.1845064688683,0.458438870223326
"Spain",2018,"medium_sour",3.53829028023707,52477.2121,68.9653769544099,65.3957416880384,0.091839608938248
"Spain",2018,"medium_sweet",3.53829028023707,67406.908,68.9653769544099,68.5045660305321,0.139037249673119
"Spain",2019,"heavy_sour",3.53829028023707,82093.311,62.8527104906323,54.6060179007764,0.105720642723185
"Spain",2019,"light_sour",3.53829028023707,73726.722,62.8527104906323,63.7295630748374,0.16402035994761
"Spain",2019,"light_sweet",3.53829028023707,223155.9156,62.8527104906323,65.7744498797413,0.555153947218328
"Spain",2019,"medium_sour",3.53829028023707,38562.1064,62.8527104906323,62.0516788989514,0.0780609771618328
"Spain",2019,"medium_sweet",3.53829028023707,46304.131,62.8527104906323,62.6634589039151,0.0970440729490436
"Spain",2020,"heavy_sour",3.53829028023707,2258.973,46.7034061234283,48.709,0.511086526953539
"Spain",2020,"light_sweet",3.53829028023707,2836.212,46.7034061234283,45.106,0.488913473046461
"Spain",2021,"light_sweet",3.53829028023707,14035.586,74.5468255208582,74.5468255208582,1
"Spain",2022,"light_sweet",3.53829028023707,30158.151,112.931939762288,112.931939762288,1
"Spain",2023,"light_sweet",3.53829028023707,2910.59,77.7978217839369,85.209,0.300949744572712
"Spain",2023,"heavy_sour",3.53829028023707,2303.61,77.7978217839369,71.537,0.128283844048464
"Spain",2023,"medium_sweet",3.53829028023707,7937.151,77.7978217839369,76.8971951568012,0.570766411378825
"Spain",20132019,"heavy_sour",3.53829028023707,599376.664,67.3735447697106,60.0798763196426,0.127725064421748
"Spain",20132019,"light_sour",3.53829028023707,548634.101,67.3735447697106,69.2812275826799,0.193567150382356
"Spain",20132019,"light_sweet",3.53829028023707,1122383.459,67.3735447697106,70.1290210710419,0.413409146903917
"Spain",20132019,"medium_sour",3.53829028023707,381613.391,67.3735447697106,67.5629776733909,0.123191591676434
"Spain",20132019,"medium_sweet",3.53829028023707,436139.95,67.3735447697106,67.7404996056885,0.142107046615545
"Sweden",2020,"light_sweet",2.31085411998887,704,58.69,58.69,1
"Sweden",2021,"light_sweet",2.31085411998887,799,68.0072644124168,73.62,0.527647484387933
"Sweden",2021,"medium_sour",2.31085411998887,1005,68.0072644124168,63.545,0.472352515612067
"United Kingdom",2020,"light_sweet",6.34868976913352,231462.705,44.7099409275123,45.7343025297445,0.875932284237409
"United Kingdom",2020,"medium_sweet",6.34868976913352,61732.239,44.7099409275123,41.3170523197611,0.122586741018461
"United Kingdom",2020,"heavy_sweet",6.34868976913352,1217,44.7099409275123,37.9290024650781,0.00140384128621943
"United Kingdom",2020,"light_sour",6.34868976913352,977.258,44.7099409275123,24.8600191996382,7.71334579105892e-05
"United Kingdom",2021,"light_sweet",6.34868976913352,160136.653,70.3239295281628,70.5908103525368,0.762940068690155
"United Kingdom",2021,"medium_sour",6.34868976913352,714,70.3239295281628,75.23,0.00509558498830046
"United Kingdom",2021,"medium_sweet",6.34868976913352,50304.043,70.3239295281628,69.2927257332577,0.213024136605142
"United Kingdom",2021,"heavy_sweet",6.34868976913352,3531.746,70.3239295281628,71.919,0.0189402097164022
"United Kingdom",2022,"light_sweet",6.34868976913352,167013.464,106.249480207264,105.658374001817,0.699135605703145
"United Kingdom",2022,"medium_sweet",6.34868976913352,59259.4,106.249480207264,107.417350785243,0.275480306440309
"United Kingdom",2022,"medium_sour",6.34868976913352,1999,106.249480207264,122.754367183592,0.0216836368218114
"United Kingdom",2022,"light_sour",6.34868976913352,1044.388,106.249480207264,102.919411467769,0.00370045103473506
"United Kingdom",2023,"light_sweet",6.34868976913352,203109.202,84.0361914551423,83.9482406688644,0.720364252549495
"United Kingdom",2023,"medium_sweet",6.34868976913352,73805.275,84.0361914551423,84.291446159492,0.268632923058087
"United Kingdom",2023,"heavy_sweet",6.34868976913352,2841.871,84.0361914551423,84.2045917904085,0.0102762271510732
"United Kingdom",2023,"light_sour",6.34868976913352,297.655,84.0361914551423,79.151,0.000726597241345163
